Fri Apr 27 15:01:33 2018    profile/dataProfile

         670095 function calls (667366 primitive calls) in 132.391 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       78    0.000    0.000    0.000    0.000 _internal.py:714(<genexpr>)
        6    0.000    0.000    0.000    0.000 sre_compile.py:379(_bytes_to_codes)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:330(prep_simple)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
       57    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
       18    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       63    0.000    0.000    0.000    0.000 enum.py:16(_is_dunder)
        1    0.000    0.000    0.000    0.000 threading.py:1188(__init__)
      112    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      181    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       24    0.000    0.000    0.000    0.000 cp437.py:14(decode)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        5    0.000    0.000    0.000    0.000 enum.py:406(_find_new_)
       60    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 random.py:84(__init__)
      164    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:190(cb)
       12    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
      330    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:41(_relax_case)
        1    0.000    0.000    0.000    0.000 numerictypes.py:781(_construct_lookups)
        1    0.000    0.000    0.000    0.000 random.py:93(seed)
       30    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
      316    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       68    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 argumentsManager.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2667(seterr)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 numeric.py:374(<listcomp>)
        5    0.000    0.000    0.000    0.000 enum.py:121(<setcomp>)
        1    0.000    0.000    0.000    0.000 datetime.py:1815(timezone)
        1    0.000    0.000    0.000    0.000 {built-in method marshal.dumps}
       30    0.000    0.000    0.000    0.000 numerictypes.py:443(_add_array_type)
        8    0.000    0.000    0.000    0.000 zipfile.py:320(__init__)
        4    0.000    0.000    0.000    0.000 zipfile.py:191(_EndRecData64)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:330(__init__)
       98    0.000    0.000    0.000    0.000 sre_parse.py:75(groups)
        3    0.000    0.000    0.000    0.000 numeric.py:3064(__enter__)
        1    0.000    0.000    0.000    0.000 _version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1780(getLogger)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:436(spec_from_loader)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:21(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
       40    0.000    0.000    0.000    0.000 numerictypes.py:154(english_upper)
       21    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
        5    0.000    0.000    0.000    0.000 _collections_abc.py:601(__contains__)
        1    0.000    0.000    0.000    0.000 case.py:379(TestCase)
        6    0.000    0.000    0.000    0.000 os.py:720(__getitem__)
        3    0.000    0.000    0.000    0.000 datetime.py:1319(__new__)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 __init__.py:1138(getLogger)
      116    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        2    0.000    0.000    0.000    0.000 core.py:6370(__init__)
       59    0.000    0.000    0.000    0.000 enum.py:24(_is_sunder)
        3    0.000    0.000    0.000    0.000 utils.py:118(deprecate)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       73    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      349    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       16    0.000    0.000    0.000    0.000 {function ZipExtFile.close at 0x7f70100e9510}
       43    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
        3    0.000    0.000    0.000    0.000 ufunclike.py:14(_deprecate_out_named_y)
        2    0.000    0.000    0.000    0.000 functools.py:422(decorating_function)
        1    0.000    0.000    0.000    0.000 numerictypes.py:338(_add_integer_aliases)
        5    0.000    0.000    0.000    0.000 warnings.py:78(_add_filter)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1009(__iter__)
       30    0.000    0.000    0.000    0.000 functools.py:73(wraps)
      128    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1216(<genexpr>)
       24    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
       16    0.000    0.000    0.000    0.000 zipfile.py:667(close)
      156    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:427(has_location)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       12    0.000    0.000    0.000    0.000 os.py:798(encode)
        1    0.000    0.000    0.000    0.000 pickle.py:979(_Unpickler)
        3    0.000    0.000    0.000    0.000 utils.py:74(__call__)
        5    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 Image.py:2845(_apply_env_variables)
       14    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
      143    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.TextIOWrapper' objects}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       18    0.000    0.000    0.000    0.000 sre_parse.py:797(fix_flags)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        2    0.000    0.000    0.000    0.000 os.py:728(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:734(__delitem__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:384(_calc_mode)
        1    0.000    0.000    0.000    0.000 numerictypes.py:428(_construct_char_code_lookup)
        2    0.000    0.000    0.000    0.000 pathlib.py:374(_wrap_binary_strfunc)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 threading.py:755(__init__)
       11    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
       36    0.000    0.000    0.000    0.000 sre_compile.py:513(isstring)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
       18    0.000    0.000    0.000    0.000 sre_parse.py:70(__init__)
        3    0.000    0.000    0.000    0.000 numeric.py:3069(__exit__)
        1    0.000    0.000    0.000    0.000 argparse.py:144(HelpFormatter)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        5    0.000    0.000    0.000    0.000 datetime.py:264(_check_date_fields)
      148    0.000    0.000    0.000    0.000 {method 'span' of '_sre.SRE_Match' objects}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:996(_recalculate)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.FileIO' objects}
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:843(get_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:767(__init__)
       23    0.000    0.000    0.000    0.000 sre_parse.py:312(_class_escape)
       19    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.000    0.000 case.py:45(_Outcome)
        5    0.000    0.000    0.000    0.000 enum.py:361(_get_mixins_)
        1    0.000    0.000    0.000    0.000 __init__.py:1062(__init__)
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:688(create_module)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
      353    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:924(__init__)
        6    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 numerictypes.py:379(_set_up_aliases)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:961(ZipFile)
       16    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       16    0.000    0.000    0.000    0.000 zipfile.py:1194(getinfo)
        1    0.000    0.000    0.000    0.000 pathlib.py:602(PurePath)
      114    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 Image.py:502(Image)
        1    0.000    0.000    0.000    0.000 datetime.py:1311(datetime)
        1    0.000    0.000    0.000    0.000 threading.py:510(set)
        6    0.000    0.000    0.000    0.000 numeric.py:2767(geterr)
       54    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
       86    0.000    0.000    0.000    0.000 sre_parse.py:161(__setitem__)
       19    0.000    0.000    0.000    0.000 tokenize.py:111(group)
       35    0.000    0.000    0.000    0.000 datetime.py:247(_check_int_field)
        1    0.000    0.000    0.000    0.000 arrayprint.py:378(decorating_function)
        1    0.000    0.000    0.000    0.000 argparse.py:1046(_SubParsersAction)
        1    0.000    0.000    0.000    0.000 _iotools.py:474(StringConverter)
        1    0.000    0.000    0.000    0.000 datetime.py:513(__neg__)
        2    0.000    0.000    0.000    0.000 datetime.py:671(__new__)
        8    0.000    0.000    0.000    0.000 py3k.py:37(asstr)
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
       27    0.000    0.000    0.000    0.000 pathlib.py:119(<genexpr>)
        5    0.000    0.000    0.000    0.000 datetime.py:277(_check_time_fields)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:992(_get_parent_path)
        1    0.000    0.000    0.000    0.000 __init__.py:1189(_fixupParents)
       18    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        9    0.000    0.000    0.000    0.000 core.py:2569(_arraymethod)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
       20    0.000    0.000    0.000    0.000 zipfile.py:1715(_fpclose)
        1    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
        2    0.000    0.000    0.000    0.000 datetime.py:1030(__new__)
        1    0.000    0.000    0.000    0.000 threading.py:496(__init__)
       22    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        5    0.000    0.000    0.000    0.000 enum.py:84(__prepare__)
        1    0.000    0.000    0.000    0.000 codecs.py:1048(make_identity_dict)
       19    0.000    0.000    0.000    0.000 posixpath.py:39(_get_sep)
       38    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:594(get)
       37    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 warnings.py:62(simplefilter)
       21    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        8    0.000    0.000    0.000    0.000 py3k.py:42(isfileobj)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.000    0.000    0.000    0.000 polynomial.py:939(poly1d)
        1    0.000    0.000    0.000    0.000 threading.py:736(Thread)
        1    0.000    0.000    0.000    0.000 argumentsManager.py:291(checkLearningSizeArg)
        1    0.000    0.000    0.000    0.000 datetime.py:319(timedelta)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        5    0.000    0.000    0.000    0.000 enum.py:99(<dictcomp>)
       43    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
        1    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:260(__getattr__)
        1    0.000    0.000    0.000    0.000 codecs.py:1056(<dictcomp>)
        4    0.000    0.000    0.000    0.000 npyio.py:70(__init__)
       74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1601(Polynomial)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
        1    0.000    0.000    0.000    0.000 pickle.py:344(_Pickler)
       27    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 threading.py:213(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_ctypes)
       11    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 enum.py:556(IntEnum)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f701497e0d0}
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:641(date)
        1    0.000    0.000    0.000    0.000 _bootlocale.py:23(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
       16    0.000    0.000    0.000    0.000 zipfile.py:654(__init__)
        8    0.000    0.000    0.000    0.000 tokenize.py:226(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1245(__init__)
       19    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
       12    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:174(matrix)
       13    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 datetime.py:1005(time)
        2    0.000    0.000    0.000    0.000 numeric.py:1942(set_string_function)
        2    0.000    0.000    0.000    0.000 types.py:120(__init__)
        5    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:748(_addHandlerRef)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
       73    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:745(exec_module)
        8    0.000    0.000    0.000    0.000 format.py:503(<listcomp>)
        8    0.000    0.000    0.000    0.000 zipfile.py:1597(close)
        7    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 cp437.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 __init__.py:42(normalize_encoding)
       12    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
       37    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        8    0.000    0.000    0.000    0.000 zipfile.py:436(_decodeExtra)
        1    0.000    0.000    0.000    0.000 argumentsManager.py:255(checkGradientDescentFactorArg)
        1    0.000    0.000    0.000    0.000 pathlib.py:960(Path)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
        4    0.000    0.000    0.000    0.000 core.py:124(doc_note)
        4    0.000    0.000    0.000    0.000 zipfile.py:1163(namelist)
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 codecs.py:318(decode)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1807(HermiteE)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
       37    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 enum.py:47(__init__)
        1    0.000    0.000    0.000    0.000 enum.py:82(EnumMeta)
       14    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
       11    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
        6    0.000    0.000    0.000    0.000 threading.py:72(RLock)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:235(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 externalFunc.py:6(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6255(__new__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        7    0.000    0.000    0.000    0.000 {built-in method numpy.core.umath.seterrobj}
        1    0.000    0.000    0.000    0.000 threading.py:355(notify_all)
        4    0.000    0.000    0.000    0.000 py3k.py:94(is_pathlib_path)
        8    0.000    0.000    0.000    0.000 tokenize.py:712(generate_tokens)
        1    0.000    0.000    0.000    0.000 bz2.py:31(BZ2File)
        1    0.000    0.000    0.000    0.000 hermite.py:1810(Hermite)
        1    0.000    0.000    0.000    0.000 numeric.py:3075(_setdef)
       16    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 tempfile.py:629(SpooledTemporaryFile)
        3    0.000    0.000    0.000    0.000 numeric.py:3060(__init__)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:976(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:47(_w_long)
        1    0.000    0.000    0.000    0.000 core.py:6248(MaskedConstant)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 argumentsManager.py:235(displayErrorGrad)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2036(Chebyshev)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:982(_find_parent_path_names)
        1    0.000    0.000    0.000    0.000 arrayprint.py:602(FloatFormat)
        9    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 legendre.py:1790(Legendre)
        1    0.000    0.000    0.000    0.000 argparse.py:1577(ArgumentParser)
       25    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        6    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 main.py:49(TestProgram)
        3    0.000    0.000    0.000    0.000 index_tricks.py:241(__init__)
        1    0.000    0.000    0.000    0.000 random.py:68(Random)
        2    0.000    0.000    0.000    0.000 helper.py:251(__init__)
       72    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 threading.py:332(notify)
       32    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:251(NameValidator)
        2    0.000    0.000    0.000    0.000 __init__.py:217(_acquireLock)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1230(Logger)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
        1    0.000    0.000    0.000    0.000 re.py:240(escape)
       12    0.000    0.000    0.000    0.000 enum.py:140(<genexpr>)
        1    0.000    0.000    0.000    0.000 argparse.py:1216(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 utils.py:1955(suppress_warnings)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 _datasource.py:154(DataSource)
        1    0.000    0.000    0.000    0.000 extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:79(DictReader)
        1    0.000    0.000    0.000    0.000 __init__.py:758(Handler)
       50    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       11    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
        1    0.000    0.000    0.000    0.000 lzma.py:37(LZMAFile)
        1    0.000    0.000    0.000    0.000 threading.py:564(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:891(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1554(__init__)
       11    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:85(_RLock)
        1    0.000    0.000    0.000    0.000 sre_compile.py:391(_generate_overlap_table)
        2    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _internal.py:200(dummy_ctype)
       13    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 __init__.py:468(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:226(_releaseLock)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        3    0.000    0.000    0.000    0.000 datetime.py:40(_days_before_year)
        1    0.000    0.000    0.000    0.000 codecs.py:93(__new__)
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 _internal.py:210(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 squishingFunc.py:6(<module>)
       11    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 _import_tools.py:9(PackageLoader)
        1    0.000    0.000    0.000    0.000 npyio.py:104(NpzFile)
        4    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        3    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 threading.py:485(Event)
        1    0.000    0.000    0.000    0.000 parse.py:284(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 externalFunc.py:72(isfloat)
        3    0.000    0.000    0.000    0.000 __init__.py:188(_checkLevel)
        1    0.000    0.000    0.000    0.000 codecs.py:308(__init__)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
       14    0.000    0.000    0.000    0.000 {built-in method numpy.core.umath.geterrobj}
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 __init__.py:1908(NullHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:309(CDLL)
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:371(__enter__)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.000    0.000 traceback.py:403(TracebackException)
        3    0.000    0.000    0.000    0.000 __init__.py:681(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6482(_frommethod)
        1    0.000    0.000    0.000    0.000 __init__.py:424(Formatter)
        1    0.000    0.000    0.000    0.000 tokenize.py:112(any)
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
        4    0.000    0.000    0.000    0.000 zipfile.py:1593(__del__)
        1    0.000    0.000    0.000    0.000 threading.py:240(__exit__)
        1    0.000    0.000    0.000    0.000 case.py:1375(FunctionTestCase)
       16    0.000    0.000    0.000    0.000 zipfile.py:636(_get_decompressor)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        3    0.000    0.000    0.000    0.000 core.py:835(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:231(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 tempfile.py:136(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 index_tricks.py:451(__init__)
        2    0.000    0.000    0.000    0.000 tokenize.py:113(maybe)
        1    0.000    0.000    0.000    0.000 core.py:1001(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 pathlib.py:127(<setcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:237(__enter__)
        1    0.000    0.000    0.000    0.000 difflib.py:1703(HtmlDiff)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 pathlib.py:259(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 traceback.py:223(FrameSummary)
        3    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        2    0.000    0.000    0.000    0.000 functools.py:391(lru_cache)
        3    0.000    0.000    0.000    0.000 utils.py:69(__init__)
        1    0.000    0.000    0.000    0.000 function_base.py:2527(vectorize)
        8    0.000    0.000    0.000    0.000 format.py:171(_check_version)
        1    0.000    0.000    0.000    0.000 neuralNetwork.py:18(NeuralNetwork)
        1    0.000    0.000    0.000    0.000 traceback.py:310(StackSummary)
        5    0.000    0.000    0.000    0.000 datetime.py:45(_days_in_month)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 argumentsManager.py:31(ArgsManager)
        1    0.000    0.000    0.000    0.000 core.py:202(<listcomp>)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        3    0.000    0.000    0.000    0.000 datetime.py:1838(_create)
        4    0.000    0.000    0.000    0.000 zipfile.py:1165(<listcomp>)
        1    0.000    0.000    0.000    0.000 loader.py:76(__init__)
        6    0.000    0.000    0.000    0.000 core.py:875(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:475(CFunctionType)
        1    0.000    0.000    0.000    0.000 index_tricks.py:481(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2617(MaskedIterator)
        1    0.000    0.000    0.000    0.000 csv.py:68(unix_dialect)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:762(is_package)
       11    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 __init__.py:796(createLock)
        5    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 case.py:335(_AssertLogsContext)
        3    0.000    0.000    0.000    0.000 enum.py:285(__members__)
        1    0.000    0.000    0.000    0.000 datetime.py:935(tzinfo)
